116.5, 82, 104.102135, 30.565878, '116-82-4'
116.5, 83, 104.112559, 30.56581, '116-83-4'
116.5, 85, 104.133405, 30.565669, '116-85-4'
116.5, 85.5, 104.138617, 30.565669, '116-85-1'
116.5, 87, 104.154252, 30.565526, '116-87-4'
116.5, 88, 104.164675, 30.565453, '116-88-4'
116.5, 88.5, 104.169887, 30.565453, '116-88-1'
116.5, 89.5, 104.18031, 30.565379, '116-89-1'
116.5, 90, 104.185521, 30.565304, '116-90-4'
116.5, 90.5, 104.190733, 30.565304, '116-90-1'
116.5, 91, 104.195944, 30.565229, '116-91-4'
116.5, 91.5, 104.201156, 30.565229, '116-91-1'
116.5, 93.5, 104.222002, 30.565075, '116-93-1'
116.5, 94, 104.227214, 30.564997, '116-94-4'
116.5, 94.5, 104.232425, 30.564997, '116-94-1'
116.5, 95, 104.237637, 30.564918, '116-95-4'
116.5, 96, 104.24806, 30.564839, '116-96-4'
116.5, 96.5, 104.253271, 30.564839, '116-96-1'
116.5, 97, 104.258483, 30.564758, '116-97-4'
116.5, 97.5, 104.263694, 30.564758, '116-97-1'
116.5, 98, 104.268906, 30.564677, '116-98-4'
116.5, 98.5, 104.274118, 30.564677, '116-98-1'
116.5, 99, 104.279329, 30.564595, '116-99-4'
117, 63, 103.904151, 30.571538, '117-63-3'
117, 63.5, 103.909363, 30.571538, '117-63-2'
117, 64, 103.914576, 30.571485, '117-64-3'
117, 64.5, 103.919788, 30.571485, '117-64-2'
117, 65, 103.925, 30.571431, '117-65-3'
117, 65.5, 103.930212, 30.571431, '117-65-2'
117, 67, 103.945849, 30.57132, '117-67-3'
117, 67.5, 103.951061, 30.57132, '117-67-2'
117, 68, 103.956274, 30.571264, '117-68-3'
117, 68.5, 103.961486, 30.571264, '117-68-2'
117, 69, 103.966698, 30.571207, '117-69-3'
117, 69.5, 103.97191, 30.571207, '117-69-2'
117, 70, 103.977122, 30.571149, '117-70-3'
117, 70.5, 103.982334, 30.571149, '117-70-2'
117, 71, 103.987547, 30.57109, '117-71-3'
117, 71.5, 103.992759, 30.57109, '117-71-2'
117, 72, 103.997971, 30.57103, '117-72-3'
117, 72.5, 104.003183, 30.57103, '117-72-2'
117, 73, 104.008396, 30.57097, '117-73-3'
117, 73.5, 104.013608, 30.57097, '117-73-2'
117, 74, 104.01882, 30.570909, '117-74-3'
117, 74.5, 104.024032, 30.570909, '117-74-2'
117, 75.5, 104.034456, 30.570846, '117-75-2'
117, 76.5, 104.044881, 30.570783, '117-76-2'
117, 77.5, 104.055305, 30.570719, '117-77-2'
117, 78, 104.060517, 30.570655, '117-78-3'
117, 78.5, 104.065729, 30.570655, '117-78-2'
117, 79, 104.070942, 30.570589, '117-79-3'
117, 81, 104.09179, 30.570456, '117-81-3'
117, 83, 104.112639, 30.570319, '117-83-3'
117, 84, 104.123063, 30.570249, '117-84-3'
117, 84.5, 104.128275, 30.570249, '117-84-2'
117, 85.5, 104.138699, 30.570178, '117-85-2'
117, 87, 104.154335, 30.570035, '117-87-3'
117, 88, 104.164759, 30.569962, '117-88-3'
117, 88.5, 104.169972, 30.569962, '117-88-2'
117, 89, 104.175184, 30.569888, '117-89-3'
117, 89.5, 104.180396, 30.569888, '117-89-2'
117, 90, 104.185608, 30.569813, '117-90-3'
117, 90.5, 104.19082, 30.569813, '117-90-2'
117, 91, 104.196032, 30.569738, '117-91-3'
117, 91.5, 104.201244, 30.569738, '117-91-2'
117, 92, 104.206456, 30.569661, '117-92-3'
117, 94.5, 104.232516, 30.569506, '117-94-2'
117, 95, 104.237728, 30.569427, '117-95-3'
117, 95.5, 104.24294, 30.569427, '117-95-2'
117, 96, 104.248152, 30.569347, '117-96-3'
117, 96.5, 104.253364, 30.569347, '117-96-2'
117, 97, 104.258576, 30.569267, '117-97-3'
117, 97.5, 104.263788, 30.569267, '117-97-2'
117, 98, 104.269, 30.569186, '117-98-3'
117, 99, 104.279424, 30.569103, '117-99-3'
117.5, 27.5, 103.534076, 30.5774, '117-27-1'
117.5, 54.5, 103.815543, 30.576487, '117-54-1'
117.5, 60.5, 103.87809, 30.576202, '117-60-1'
117.5, 62.5, 103.898939, 30.5761, '117-62-1'
117.5, 63, 103.904151, 30.576048, '117-63-4'
117.5, 63.5, 103.909364, 30.576048, '117-63-1'
117.5, 64, 103.914576, 30.575995, '117-64-4'
117.5, 64.5, 103.919788, 30.575995, '117-64-1'
117.5, 65, 103.925, 30.575941, '117-65-4'
117.5, 65.5, 103.930212, 30.575941, '117-65-1'
117.5, 66, 103.935425, 30.575886, '117-66-4'
117.5, 67.5, 103.951061, 30.575831, '117-67-1'
117.5, 68, 103.956273, 30.575774, '117-68-4'
117.5, 68.5, 103.961486, 30.575774, '117-68-1'
117.5, 69, 103.966698, 30.575717, '117-69-4'
117.5, 69.5, 103.97191, 30.575717, '117-69-1'
117.5, 70, 103.977122, 30.575659, '117-70-4'
117.5, 70.5, 103.982335, 30.575659, '117-70-1'
117.5, 71, 103.987547, 30.5756, '117-71-4'
117.5, 71.5, 103.992759, 30.5756, '117-71-1'
117.5, 72, 103.997971, 30.57554, '117-72-4'
117.5, 72.5, 104.003183, 30.57554, '117-72-1'
117.5, 73, 104.008395, 30.57548, '117-73-4'
117.5, 73.5, 104.013608, 30.57548, '117-73-1'
117.5, 74, 104.01882, 30.575419, '117-74-4'
117.5, 74.5, 104.024032, 30.575419, '117-74-1'
117.5, 75, 104.029244, 30.575356, '117-75-4'
117.5, 76, 104.039669, 30.575293, '117-76-4'
117.5, 76.5, 104.044881, 30.575293, '117-76-1'
117.5, 77, 104.050093, 30.575229, '117-77-4'
117.5, 77.5, 104.055305, 30.575229, '117-77-1'
117.5, 78, 104.060517, 30.575165, '117-78-4'
117.5, 78.5, 104.065729, 30.575165, '117-78-1'
117.5, 79, 104.070941, 30.575099, '117-79-4'
117.5, 79.5, 104.076154, 30.575099, '117-79-1'
117.5, 81, 104.09179, 30.574966, '117-81-4'
117.5, 81.5, 104.097002, 30.574966, '117-81-1'
117.5, 82.5, 104.107427, 30.574898, '117-82-1'
117.5, 83, 104.112638, 30.574829, '117-83-4'
117.5, 84.5, 104.128275, 30.574759, '117-84-1'
117.5, 85, 104.133487, 30.574689, '117-85-4'
117.5, 85.5, 104.138699, 30.574689, '117-85-1'
117.5, 86, 104.143911, 30.574617, '117-86-4'
117.5, 88, 104.164759, 30.574472, '117-88-4'
117.5, 88.5, 104.169972, 30.574472, '117-88-1'
117.5, 89, 104.175184, 30.574398, '117-89-4'
117.5, 89.5, 104.180396, 30.574398, '117-89-1'
117.5, 90, 104.185608, 30.574323, '117-90-4'
117.5, 90.5, 104.19082, 30.574323, '117-90-1'
117.5, 91, 104.196032, 30.574248, '117-91-4'
117.5, 91.5, 104.201244, 30.574248, '117-91-1'
117.5, 92, 104.206456, 30.574171, '117-92-4'
117.5, 93.5, 104.222092, 30.574094, '117-93-1'
117.5, 94, 104.227304, 30.574016, '117-94-4'
117.5, 94.5, 104.232516, 30.574016, '117-94-1'
117.5, 95, 104.237728, 30.573937, '117-95-4'
117.5, 95.5, 104.24294, 30.573937, '117-95-1'
117.5, 96, 104.248152, 30.573858, '117-96-4'
117.5, 96.5, 104.253364, 30.573858, '117-96-1'
117.5, 97, 104.258576, 30.573777, '117-97-4'
117.5, 97.5, 104.263788, 30.573777, '117-97-1'
117.5, 98.5, 104.274212, 30.573696, '117-98-1'
117.5, 99, 104.279424, 30.573613, '117-99-4'
118, 52, 103.789531, 30.581085, '118-52-3'
118, 56, 103.831233, 30.580905, '118-56-3'
118, 61, 103.883361, 30.580661, '118-61-3'
118, 62, 103.893786, 30.580609, '118-62-3'
118, 62.5, 103.898999, 30.580609, '118-62-2'
118, 63.5, 103.909425, 30.580557, '118-63-2'
118, 64, 103.914637, 30.580504, '118-64-3'
118, 64.5, 103.91985, 30.580504, '118-64-2'
118, 65, 103.925063, 30.58045, '118-65-3'
118, 65.5, 103.930275, 30.58045, '118-65-2'
118, 66, 103.935488, 30.580396, '118-66-3'
118, 67.5, 103.951126, 30.58034, '118-67-2'
118, 68, 103.956339, 30.580284, '118-68-3'
118, 68.5, 103.961552, 30.580284, '118-68-2'
118, 69, 103.966764, 30.580226, '118-69-3'
118, 69.5, 103.971977, 30.580226, '118-69-2'
118, 70, 103.97719, 30.580168, '118-70-3'
118, 70.5, 103.982402, 30.580168, '118-70-2'
118, 71, 103.987615, 30.58011, '118-71-3'
118, 71.5, 103.992828, 30.58011, '118-71-2'
118, 72, 103.99804, 30.58005, '118-72-3'
118, 72.5, 104.003253, 30.58005, '118-72-2'
118, 73, 104.008466, 30.579989, '118-73-3'
118, 73.5, 104.013678, 30.579989, '118-73-2'
118, 74, 104.018891, 30.579928, '118-74-3'
118, 75, 104.029316, 30.579866, '118-75-3'
118, 75.5, 104.034529, 30.579866, '118-75-2'
118, 76, 104.039742, 30.579803, '118-76-3'
118, 76.5, 104.044954, 30.579803, '118-76-2'
118, 77, 104.050167, 30.579739, '118-77-3'
118, 77.5, 104.05538, 30.579739, '118-77-2'
118, 78, 104.060592, 30.579674, '118-78-3'
118, 78.5, 104.065805, 30.579674, '118-78-2'
118, 79, 104.071017, 30.579608, '118-79-3'
118, 79.5, 104.07623, 30.579608, '118-79-2'
118, 81, 104.091868, 30.579475, '118-81-3'
118, 82.5, 104.107506, 30.579407, '118-82-2'
118, 85, 104.133569, 30.579198, '118-85-3'
118, 85.5, 104.138781, 30.579198, '118-85-2'
118, 86, 104.143994, 30.579126, '118-86-3'
118, 86.5, 104.149206, 30.579126, '118-86-2'
118, 87.5, 104.159632, 30.579054, '118-87-2'
118, 88.5, 104.170057, 30.578981, '118-88-2'
118, 89.5, 104.180482, 30.578907, '118-89-2'
118, 90, 104.185694, 30.578832, '118-90-3'
118, 90.5, 104.190907, 30.578832, '118-90-2'
118, 91, 104.196119, 30.578757, '118-91-3'
118, 91.5, 104.201332, 30.578757, '118-91-2'
118, 92, 104.206544, 30.57868, '118-92-3'
118, 92.5, 104.211757, 30.57868, '118-92-2'
118, 94, 104.227395, 30.578525, '118-94-3'
118, 94.5, 104.232607, 30.578525, '118-94-2'
118, 95, 104.23782, 30.578446, '118-95-3'
118, 96.5, 104.253457, 30.578366, '118-96-2'
118, 97, 104.258669, 30.578286, '118-97-3'
118, 98.5, 104.274307, 30.578204, '118-98-2'
118, 99, 104.279519, 30.578122, '118-99-3'
118.5, 56, 103.831233, 30.585415, '118-56-4'
118.5, 59, 103.86251, 30.585271, '118-59-4'
118.5, 59.5, 103.867723, 30.585271, '118-59-1'
118.5, 60, 103.872935, 30.585221, '118-60-4'
118.5, 61, 103.883361, 30.585171, '118-61-4'
118.5, 61.5, 103.888574, 30.585171, '118-61-1'
118.5, 62, 103.893786, 30.585119, '118-62-4'
118.5, 63.5, 103.909425, 30.585067, '118-63-1'
118.5, 64, 103.914637, 30.585014, '118-64-4'
118.5, 64.5, 103.91985, 30.585014, '118-64-1'
118.5, 65.5, 103.930275, 30.58496, '118-65-1'
118.5, 66, 103.935488, 30.584906, '118-66-4'
118.5, 66.5, 103.940701, 30.584906, '118-66-1'
118.5, 68, 103.956339, 30.584794, '118-68-4'
118.5, 69, 103.966764, 30.584737, '118-69-4'
118.5, 69.5, 103.971977, 30.584737, '118-69-1'
118.5, 70, 103.97719, 30.584678, '118-70-4'
118.5, 70.5, 103.982402, 30.584678, '118-70-1'
118.5, 71, 103.987615, 30.58462, '118-71-4'
118.5, 71.5, 103.992828, 30.58462, '118-71-1'
118.5, 72, 103.99804, 30.58456, '118-72-4'
118.5, 72.5, 104.003253, 30.58456, '118-72-1'
118.5, 73, 104.008466, 30.584499, '118-73-4'
118.5, 73.5, 104.013678, 30.584499, '118-73-1'
118.5, 74.5, 104.024104, 30.584438, '118-74-1'
118.5, 75, 104.029316, 30.584376, '118-75-4'
118.5, 75.5, 104.034529, 30.584376, '118-75-1'
118.5, 76, 104.039742, 30.584313, '118-76-4'
118.5, 76.5, 104.044954, 30.584313, '118-76-1'
118.5, 77, 104.050167, 30.584249, '118-77-4'
118.5, 77.5, 104.05538, 30.584249, '118-77-1'
118.5, 78, 104.060592, 30.584184, '118-78-4'
118.5, 78.5, 104.065805, 30.584184, '118-78-1'
118.5, 79, 104.071017, 30.584119, '118-79-4'
118.5, 80, 104.081443, 30.584052, '118-80-4'
118.5, 81, 104.091868, 30.583985, '118-81-4'
118.5, 82, 104.102293, 30.583917, '118-82-4'
118.5, 84, 104.123143, 30.583778, '118-84-4'
118.5, 84.5, 104.128356, 30.583778, '118-84-1'
118.5, 85, 104.133569, 30.583708, '118-85-4'
118.5, 85.5, 104.138781, 30.583708, '118-85-1'
118.5, 86, 104.143994, 30.583636, '118-86-4'
118.5, 86.5, 104.149207, 30.583636, '118-86-1'
118.5, 87, 104.154419, 30.583564, '118-87-4'
118.5, 87.5, 104.159632, 30.583564, '118-87-1'
118.5, 89.5, 104.180482, 30.583417, '118-89-1'
118.5, 90, 104.185694, 30.583342, '118-90-4'
118.5, 90.5, 104.190907, 30.583342, '118-90-1'
118.5, 91.5, 104.201332, 30.583267, '118-91-1'
118.5, 92, 104.206544, 30.58319, '118-92-4'
118.5, 94.5, 104.232607, 30.583035, '118-94-1'
118.5, 97, 104.258669, 30.582796, '118-97-4'
118.5, 98, 104.269094, 30.582714, '118-98-4'
118.5, 98.5, 104.274307, 30.582714, '118-98-1'
118.5, 99, 104.279519, 30.582632, '118-99-4'
118.5, 100, 104.289944, 30.582549, '118-100-4'
119, 60, 103.872993, 30.589731, '119-60-3'
119, 60.5, 103.878206, 30.589731, '119-60-2'
119, 61, 103.88342, 30.58968, '119-61-3'
119, 61.5, 103.888633, 30.58968, '119-61-2'
119, 63.5, 103.909486, 30.589577, '119-63-2'
119, 64, 103.914699, 30.589524, '119-64-3'
119, 64.5, 103.919912, 30.589524, '119-64-2'
119, 65, 103.925125, 30.58947, '119-65-3'
119, 65.5, 103.930338, 30.58947, '119-65-2'
119, 66, 103.935552, 30.589415, '119-66-3'
119, 66.5, 103.940765, 30.589415, '119-66-2'
119, 67, 103.945978, 30.58936, '119-67-3'
119, 68, 103.956404, 30.589303, '119-68-3'
119, 68.5, 103.961618, 30.589303, '119-68-2'
119, 69, 103.966831, 30.589246, '119-69-3'
119, 69.5, 103.972044, 30.589246, '119-69-2'
119, 70, 103.977257, 30.589188, '119-70-3'
119, 72, 103.99811, 30.589069, '119-72-3'
119, 73, 104.008536, 30.589009, '119-73-3'
119, 73.5, 104.013749, 30.589009, '119-73-2'
119, 74, 104.018962, 30.588947, '119-74-3'
119, 74.5, 104.024175, 30.588947, '119-74-2'
119, 75, 104.029388, 30.588885, '119-75-3'
119, 75.5, 104.034602, 30.588885, '119-75-2'
119, 76, 104.039815, 30.588822, '119-76-3'
119, 76.5, 104.045028, 30.588822, '119-76-2'
119, 77, 104.050241, 30.588758, '119-77-3'
119, 77.5, 104.055454, 30.588758, '119-77-2'
119, 78, 104.060667, 30.588693, '119-78-3'
119, 78.5, 104.06588, 30.588693, '119-78-2'
119, 79, 104.071094, 30.588628, '119-79-3'
119, 79.5, 104.076307, 30.588628, '119-79-2'
119, 80, 104.08152, 30.588561, '119-80-3'
119, 80.5, 104.086733, 30.588561, '119-80-2'
119, 81, 104.091946, 30.588494, '119-81-3'
119, 81.5, 104.097159, 30.588494, '119-81-2'
119, 82, 104.102372, 30.588426, '119-82-3'
119, 82.5, 104.107585, 30.588426, '119-82-2'
119, 83, 104.112798, 30.588357, '119-83-3'
119, 83.5, 104.118011, 30.588357, '119-83-2'
119, 84, 104.123224, 30.588287, '119-84-3'
119, 84.5, 104.128437, 30.588287, '119-84-2'
119, 85, 104.133651, 30.588217, '119-85-3'
119, 85.5, 104.138864, 30.588217, '119-85-2'
119, 86, 104.144077, 30.588145, '119-86-3'
119, 86.5, 104.14929, 30.588145, '119-86-2'
119, 87, 104.154503, 30.588073, '119-87-3'
119, 87.5, 104.159716, 30.588073, '119-87-2'
119, 88, 104.164929, 30.588, '119-88-3'
119, 88.5, 104.170142, 30.588, '119-88-2'
119, 89.5, 104.180568, 30.587926, '119-89-2'
119, 90, 104.185781, 30.587851, '119-90-3'
119, 90.5, 104.190994, 30.587851, '119-90-2'
119, 91, 104.196207, 30.587776, '119-91-3'
119.5, 59, 103.862566, 30.594291, '119-59-4'
119.5, 60.5, 103.878206, 30.594241, '119-60-1'
119.5, 62.5, 103.899059, 30.594139, '119-62-1'
119.5, 63.5, 103.909486, 30.594087, '119-63-1'
119.5, 64, 103.914699, 30.594034, '119-64-4'
119.5, 64.5, 103.919912, 30.594034, '119-64-1'
119.5, 65.5, 103.930339, 30.59398, '119-65-1'
119.5, 66, 103.935552, 30.593925, '119-66-4'
119.5, 66.5, 103.940765, 30.593925, '119-66-1'
119.5, 67, 103.945978, 30.59387, '119-67-4'
119.5, 67.5, 103.951191, 30.59387, '119-67-1'
119.5, 69, 103.966831, 30.593756, '119-69-4'
119.5, 69.5, 103.972044, 30.593756, '119-69-1'
119.5, 71, 103.987683, 30.593639, '119-71-4'
119.5, 71.5, 103.992897, 30.593639, '119-71-1'
119.5, 72, 103.998109, 30.593579, '119-72-4'
119.5, 72.5, 104.003323, 30.593579, '119-72-1'
119.5, 73, 104.008536, 30.593519, '119-73-4'
119.5, 74, 104.018962, 30.593457, '119-74-4'
119.5, 74.5, 104.024175, 30.593457, '119-74-1'
119.5, 75, 104.029388, 30.593395, '119-75-4'
119.5, 75.5, 104.034602, 30.593395, '119-75-1'
119.5, 76, 104.039815, 30.593332, '119-76-4'
119.5, 76.5, 104.045028, 30.593332, '119-76-1'
119.5, 77, 104.050241, 30.593268, '119-77-4'
119.5, 77.5, 104.055454, 30.593268, '119-77-1'
119.5, 78, 104.060667, 30.593203, '119-78-4'
119.5, 78.5, 104.065881, 30.593203, '119-78-1'
119.5, 79, 104.071093, 30.593138, '119-79-4'
119.5, 79.5, 104.076307, 30.593138, '119-79-1'
119.5, 80, 104.08152, 30.593071, '119-80-4'
119.5, 80.5, 104.086733, 30.593071, '119-80-1'
119.5, 81, 104.091946, 30.593004, '119-81-4'
119.5, 81.5, 104.097159, 30.593004, '119-81-1'
119.5, 82, 104.102372, 30.592936, '119-82-4'
119.5, 82.5, 104.107585, 30.592936, '119-82-1'
119.5, 83, 104.112798, 30.592867, '119-83-4'
119.5, 84, 104.123224, 30.592797, '119-84-4'
119.5, 84.5, 104.128438, 30.592797, '119-84-1'
119.5, 85, 104.13365, 30.592727, '119-85-4'
119.5, 85.5, 104.138864, 30.592727, '119-85-1'
119.5, 86, 104.144076, 30.592655, '119-86-4'
119.5, 86.5, 104.14929, 30.592655, '119-86-1'
119.5, 87, 104.154503, 30.592583, '119-87-4'
119.5, 88, 104.164929, 30.59251, '119-88-4'
119.5, 88.5, 104.170142, 30.59251, '119-88-1'
119.5, 90, 104.185781, 30.592361, '119-90-4'
119.5, 90.5, 104.190994, 30.592361, '119-90-1'
119.5, 91.5, 104.20142, 30.592286, '119-91-1'
119.5, 92.5, 104.211846, 30.592209, '119-92-1'
119.5, 100.5, 104.295254, 30.591568, '119-100-1'
120, 60.5, 103.878264, 30.598751, '120-60-2'
120, 61.5, 103.888692, 30.5987, '120-61-2'
120, 62, 103.893906, 30.598649, '120-62-3'
120, 63.5, 103.909547, 30.598596, '120-63-2'
120, 64, 103.91476, 30.598543, '120-64-3'
120, 65, 103.925188, 30.598489, '120-65-3'
120, 66, 103.935615, 30.598435, '120-66-3'
120, 66.5, 103.940829, 30.598435, '120-66-2'
120, 67, 103.946042, 30.598379, '120-67-3'
120, 67.5, 103.951256, 30.598379, '120-67-2'
120, 68, 103.95647, 30.598323, '120-68-3'
120, 69, 103.966897, 30.598265, '120-69-3'
120, 70, 103.977324, 30.598207, '120-70-3'
120, 70.5, 103.982538, 30.598207, '120-70-2'
120, 71, 103.987752, 30.598148, '120-71-3'
120, 71.5, 103.992965, 30.598148, '120-71-2'
120, 72, 103.998179, 30.598089, '120-72-3'
120, 72.5, 104.003393, 30.598089, '120-72-2'
120, 73, 104.008606, 30.598028, '120-73-3'
120, 74.5, 104.024247, 30.597967, '120-74-2'
120, 75, 104.029461, 30.597904, '120-75-3'
120, 75.5, 104.034674, 30.597904, '120-75-2'
120, 76, 104.039888, 30.597841, '120-76-3'
120, 76.5, 104.045102, 30.597841, '120-76-2'
120, 77, 104.050315, 30.597777, '120-77-3'
120, 77.5, 104.055529, 30.597777, '120-77-2'
120, 78, 104.060742, 30.597713, '120-78-3'
120, 78.5, 104.065956, 30.597713, '120-78-2'
120, 79, 104.071169, 30.597647, '120-79-3'
120, 79.5, 104.076383, 30.597647, '120-79-2'
120, 80, 104.081597, 30.597581, '120-80-3'
120, 80.5, 104.08681, 30.597581, '120-80-2'
120, 81, 104.092024, 30.597513, '120-81-3'
120, 81.5, 104.097237, 30.597513, '120-81-2'
120, 82, 104.102451, 30.597445, '120-82-3'
120, 82.5, 104.107665, 30.597445, '120-82-2'
120, 83, 104.112878, 30.597376, '120-83-3'
120, 83.5, 104.118092, 30.597376, '120-83-2'
120, 84, 104.123305, 30.597306, '120-84-3'
120, 84.5, 104.128519, 30.597306, '120-84-2'
120, 85, 104.133732, 30.597236, '120-85-3'
120, 85.5, 104.138946, 30.597236, '120-85-2'
120, 86, 104.144159, 30.597164, '120-86-3'
120, 86.5, 104.149373, 30.597164, '120-86-2'
120, 88.5, 104.170227, 30.597019, '120-88-2'
120, 91, 104.196295, 30.596795, '120-91-3'
120.5, 43, 103.695783, 30.603992, '120-43-4'
120.5, 57, 103.841768, 30.603407, '120-57-4'
120.5, 62.5, 103.899119, 30.603159, '120-62-1'
120.5, 63, 103.904333, 30.603106, '120-63-4'
120.5, 63.5, 103.909547, 30.603106, '120-63-1'
120.5, 64, 103.91476, 30.603053, '120-64-4'
120.5, 64.5, 103.919974, 30.603053, '120-64-1'
120.5, 65, 103.925188, 30.602999, '120-65-4'
120.5, 65.5, 103.930402, 30.602999, '120-65-1'
120.5, 66, 103.935615, 30.602945, '120-66-4'
120.5, 66.5, 103.940829, 30.602945, '120-66-1'
120.5, 67, 103.946042, 30.602889, '120-67-4'
120.5, 67.5, 103.951256, 30.602889, '120-67-1'
120.5, 68.5, 103.961684, 30.602833, '120-68-1'
120.5, 69, 103.966897, 30.602775, '120-69-4'
120.5, 69.5, 103.972111, 30.602775, '120-69-1'
120.5, 70, 103.977324, 30.602717, '120-70-4'
120.5, 70.5, 103.982538, 30.602717, '120-70-1'
120.5, 71, 103.987752, 30.602658, '120-71-4'
120.5, 71.5, 103.992965, 30.602658, '120-71-1'
120.5, 72, 103.998179, 30.602599, '120-72-4'
120.5, 73, 104.008606, 30.602538, '120-73-4'
120.5, 74.5, 104.024247, 30.602477, '120-74-1'
120.5, 75, 104.029461, 30.602414, '120-75-4'
120.5, 75.5, 104.034674, 30.602414, '120-75-1'
120.5, 76, 104.039888, 30.602351, '120-76-4'
120.5, 76.5, 104.045102, 30.602351, '120-76-1'
120.5, 77, 104.050315, 30.602287, '120-77-4'
120.5, 77.5, 104.055529, 30.602287, '120-77-1'
120.5, 78, 104.060742, 30.602223, '120-78-4'
120.5, 78.5, 104.065956, 30.602223, '120-78-1'
120.5, 79, 104.071169, 30.602157, '120-79-4'
120.5, 79.5, 104.076383, 30.602157, '120-79-1'
120.5, 80, 104.081597, 30.602091, '120-80-4'
120.5, 80.5, 104.08681, 30.602091, '120-80-1'
120.5, 81, 104.092024, 30.602023, '120-81-4'
120.5, 81.5, 104.097238, 30.602023, '120-81-1'
120.5, 82, 104.102451, 30.601955, '120-82-4'
120.5, 82.5, 104.107665, 30.601955, '120-82-1'
120.5, 83, 104.112878, 30.601886, '120-83-4'
120.5, 83.5, 104.118092, 30.601886, '120-83-1'
120.5, 84, 104.123305, 30.601816, '120-84-4'
120.5, 84.5, 104.128519, 30.601816, '120-84-1'
120.5, 85, 104.133732, 30.601746, '120-85-4'
120.5, 85.5, 104.138946, 30.601746, '120-85-1'
120.5, 86, 104.144159, 30.601674, '120-86-4'
120.5, 86.5, 104.149373, 30.601674, '120-86-1'
120.5, 87, 104.154586, 30.601602, '120-87-4'
120.5, 87.5, 104.1598, 30.601602, '120-87-1'
120.5, 88, 104.165013, 30.601529, '120-88-4'
120.5, 88.5, 104.170227, 30.601529, '120-88-1'
120.5, 100.5, 104.29535, 30.600586, '120-100-1'
120.5, 101, 104.300564, 30.600502, '120-101-4'
120.5, 101.5, 104.305777, 30.600502, '120-101-1'
121, 28.5, 103.54461, 30.608947, '121-28-2'
121, 42.5, 103.69061, 30.608538, '121-42-2'
121, 43.5, 103.701039, 30.608502, '121-43-2'
121, 57.5, 103.847037, 30.607917, '121-57-2'
121, 62, 103.893965, 30.607668, '121-62-3'
121, 62.5, 103.899179, 30.607668, '121-62-2'
121, 63.5, 103.909608, 30.607616, '121-63-2'
121, 64, 103.914822, 30.607563, '121-64-3'
121, 65, 103.92525, 30.607509, '121-65-3'
121, 66.5, 103.940893, 30.607454, '121-66-2'
121, 67, 103.946107, 30.607399, '121-67-3'
121, 68.5, 103.961749, 30.607342, '121-68-2'
121, 69, 103.966964, 30.607285, '121-69-3'
121, 69.5, 103.972178, 30.607285, '121-69-2'
121, 70, 103.977392, 30.607227, '121-70-3'
121, 70.5, 103.982606, 30.607227, '121-70-2'
121, 71, 103.98782, 30.607168, '121-71-3'
121, 71.5, 103.993034, 30.607168, '121-71-2'
121, 72, 103.998248, 30.607108, '121-72-3'
121, 72.5, 104.003462, 30.607108, '121-72-2'
121, 73, 104.008677, 30.607047, '121-73-3'
121, 74.5, 104.024319, 30.606986, '121-74-2'
121, 75, 104.029533, 30.606924, '121-75-3'
121, 75.5, 104.034747, 30.606924, '121-75-2'
121, 76, 104.039961, 30.606861, '121-76-3'
121, 76.5, 104.045175, 30.606861, '121-76-2'
121, 77, 104.050389, 30.606797, '121-77-3'
121, 77.5, 104.055603, 30.606797, '121-77-2'
121, 78, 104.060817, 30.606732, '121-78-3'
121, 78.5, 104.066031, 30.606732, '121-78-2'
121, 79, 104.071246, 30.606666, '121-79-3'
121, 79.5, 104.07646, 30.606666, '121-79-2'
121, 80, 104.081674, 30.6066, '121-80-3'
121, 80.5, 104.086888, 30.6066, '121-80-2'
121, 81, 104.092102, 30.606532, '121-81-3'
121, 81.5, 104.097316, 30.606532, '121-81-2'
121, 82, 104.10253, 30.606464, '121-82-3'
121, 82.5, 104.107744, 30.606464, '121-82-2'
121, 83, 104.112958, 30.606395, '121-83-3'
121, 83.5, 104.118172, 30.606395, '121-83-2'
121, 84, 104.123386, 30.606326, '121-84-3'
121, 84.5, 104.1286, 30.606326, '121-84-2'
121, 85, 104.133814, 30.606255, '121-85-3'
121, 85.5, 104.139028, 30.606255, '121-85-2'
121, 86, 104.144242, 30.606183, '121-86-3'
121, 86.5, 104.149456, 30.606183, '121-86-2'
121, 87, 104.15467, 30.606111, '121-87-3'
121, 87.5, 104.159884, 30.606111, '121-87-2'
121, 88, 104.165098, 30.606038, '121-88-3'
121, 101, 104.300661, 30.605011, '121-101-3'
121, 101.5, 104.305875, 30.605011, '121-101-2'
121, 102, 104.311089, 30.604926, '121-102-3'
121.5, 60, 103.873108, 30.61228, '121-60-4'
121.5, 62, 103.893965, 30.612178, '121-62-4'
121.5, 62.5, 103.89918, 30.612178, '121-62-1'
121.5, 63, 103.904393, 30.612126, '121-63-4'
121.5, 63.5, 103.909608, 30.612126, '121-63-1'
121.5, 64, 103.914822, 30.612073, '121-64-4'
121.5, 66, 103.935678, 30.611964, '121-66-4'
121.5, 66.5, 103.940893, 30.611964, '121-66-1'
121.5, 68, 103.956535, 30.611852, '121-68-4'
121.5, 68.5, 103.961749, 30.611852, '121-68-1'
121.5, 69, 103.966963, 30.611795, '121-69-4'
